packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packSize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSizeNO;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
4195;DOCTIVERINE F.C.TAB 40MG/TAB BTx30 (3BLIST,x10);;;;;8351;256100204;256100204;GRC Simvastatin DOCTUM ΦΑΡΜΑΚΕΥΤΙΚΗ Κ, ΓΙΟΚΑΡΗΣ & ΣΙΑ Α.Ε. film-coated tablet 30 x 40mg/;GRC Simvastatin DOCTUM ΦΑΡΜΑΚΕΥΤΙΚΗ Κ, ΓΙΟΚΑΡΗΣ & ΣΙΑ Α.Ε. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;60;;BT x60(BLIST 6x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565863;GRC Simvastatin DOCTUM ΦΑΡΜΑΚΕΥΤΙΚΗ Κ, ΓΙΟΚΑΡΗΣ & ΣΙΑ Α.Ε. film-coated tablet 40mg/;;;;DOCTIVERINE F.C.TAB 40MG/TAB;;C10AA01;Simvastatin;10221000;film-coated tablet;;DOCTUM ΦΑΡΜΑΚΕΥΤΙΚΗ Κ, ΓΙΟΚΑΡΗΣ & ΣΙΑ Α.Ε.;;MEDOCHEMIE HELLAS AE ΠΑΡΑΣ.& ΕΜΠΟΡ.ΦΑΡΜ.& Φ/ΚΩΝ ΠΡ.Δ.Τ.MEDOC;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
8351;PRIACIN F.C.TAB 20MG/TAB BT x60(BLIST 6x10);;;;;4602;261700102;261700102;GRC Simvastatin MEDOCHEMIE HELLAS AE film-coated tablet 60 x 20mg/;GRC Simvastatin MEDOCHEMIE HELLAS AE film-coated tablet 60 x 20mg/;;;;;60;;60;;;;;;;;;30;;BTx30 (3BLIST,x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;60;;;56565864;GRC Simvastatin MEDOCHEMIE HELLAS AE film-coated tablet 20mg/;;;;PRIACIN F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;MEDOCHEMIE HELLAS AE;;ΦΑΡΑΝ ΑΒΕΕ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4602;PRELON F.C.TAB 20MG/TAB BTx30 (3BLIST,x10);;;;;4603;261700202;261700202;GRC Simvastatin ΦΑΡΑΝ ΑΒΕΕ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ film-coated tablet 30 x 20mg/;GRC Simvastatin ΦΑΡΑΝ ΑΒΕΕ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;;;;30;;BTX30(BLIST3X10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565865;GRC Simvastatin ΦΑΡΑΝ ΑΒΕΕ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ film-coated tablet 20mg/;;;;PRELON F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΦΑΡΑΝ ΑΒΕΕ ΠΑΡΑΓΩΓΗΣ ΚΑΙ ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ;;ANGELINI PHARMA HELLAS ΑΝΩΝΥΜΗ ΒΙΟΜΗΧΑΝΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΑΓΩΓΗΣ & ΕΜΠΟΡΙΑΣ ΦΑΡΜΑΚΩΝ Δ.Τ. ANGELINI PHARMA HELLAS ABEE;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4603;PRELON F.C.TAB 40MG/TAB BTX30(BLIST3X10);;;;;5196;268100102;268100102;GRC Simvastatin ANGELINI PHARMA HELLAS ABEE film-coated tablet 30 x 40mg/;GRC Simvastatin ANGELINI PHARMA HELLAS ABEE film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565866;GRC Simvastatin ANGELINI PHARMA HELLAS ABEE film-coated tablet 40mg/;;;;PRELON F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ANGELINI PHARMA HELLAS ABEE;;LIBYTEC ΦΑΡΜΑΚΕΥΤΙΚΗ Α.Ε. Δ.Τ. LIBYTEC A.E.;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
5196;SIMVASTEROL F.C.TAB 40MG/TAB BTx30 (BLIST 3x10);;;;;4825;264230204;264230204;GRC Simvastatin LIBYTEC A.E. film-coated tablet 30 x 40mg/;GRC Simvastatin LIBYTEC A.E. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;60;;BTx60 (BLIST 6x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565867;GRC Simvastatin LIBYTEC A.E. film-coated tablet 40mg/;;;;SIMVASTEROL F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;LIBYTEC A.E.;;ΦΑΡΜΑΤΕΝ ΕΛΛΑΣ ΑΕΒΕ;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4825;LIPEXAL F.C.TAB 40MG/TAB BTx60 (BLIST 6x10);;;;;1556;197410201;197410201;GRC Simvastatin ΦΑΡΜΑΤΕΝ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 60 x 40mg/;GRC Simvastatin ΦΑΡΜΑΤΕΝ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 60 x 40mg/;;;;;60;;60;;;;;;;;;10;;BT x  10;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;60;;;56565868;GRC Simvastatin ΦΑΡΜΑΤΕΝ ΕΛΛΑΣ ΑΕΒΕ film-coated tablet 40mg/;;;;LIPEXAL F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΦΑΡΜΑΤΕΝ ΕΛΛΑΣ ΑΕΒΕ;;ΒΙΑΝΕΞ Α.Ε. ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ-ΤΟΥΡΙΣΤΙΚΗ-ΞΕΝΟΔΟΧΕΙΑΚΗ ΚΑΙ ΝΑΥΤΙΛΙΑΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ Δ.Τ. ΒΙΑΝΕΞ Α.Ε.;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
1556;ZOCOR F.C.TAB 20MG/TAB BT x  10;;;;;1557;197410301;197410301;GRC Simvastatin ΒΙΑΝΕΞ Α.Ε. film-coated tablet 10 x 20mg/;GRC Simvastatin ΒΙΑΝΕΞ Α.Ε. film-coated tablet 10 x 20mg/;;;;;10;;10;;;;;;;;;10;;BTx10;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;10;;;56565869;GRC Simvastatin ΒΙΑΝΕΞ Α.Ε. film-coated tablet 20mg/;;;;ZOCOR F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΒΙΑΝΕΞ Α.Ε.;;ΒΙΑΝΕΞ Α.Ε. ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ-ΤΟΥΡΙΣΤΙΚΗ-ΞΕΝΟΔΟΧΕΙΑΚΗ ΚΑΙ ΝΑΥΤΙΛΙΑΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ Δ.Τ. ΒΙΑΝΕΞ Α.Ε.;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
1557;ZOCOR F.C.TAB 40MG/TAB BTx10;;;;;4677;262600103;262600103;GRC Simvastatin ΒΙΑΝΕΞ Α.Ε. film-coated tablet 10 x 40mg/;GRC Simvastatin ΒΙΑΝΕΞ Α.Ε. film-coated tablet 10 x 40mg/;;;;;10;;10;;;;;;;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;10;;;56565870;GRC Simvastatin ΒΙΑΝΕΞ Α.Ε. film-coated tablet 40mg/;;;;ZOCOR F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΒΙΑΝΕΞ Α.Ε.;;ΦΕΡΑΚΟΝ ΕΜΠΟΡΙΟ ΚΑΙ ΠΑΡΑΣΚΕΥΗ ΦΑΡΜΑΚΩΝ ΚΑΙ ΚΑΛΛΥΝΤΙΚΩΝ ΙΔΙΩΤΙΚΗ ΚΕΦΑΛΑΙΟΥΧΙΚΗ ΕΤΑΙΡΕΙΑ Δ.Τ. ΦΕΡΑΚΟΝ Ι.Κ.Ε.;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4677;PRIZELIP F.C.TAB 40MG/TAB BTx30 (BLIST 3x10);;;;;4109;255240102;255240102;GRC Simvastatin ΦΕΡΑΚΟΝ Ι.Κ.Ε. film-coated tablet 30 x 40mg/;GRC Simvastatin ΦΕΡΑΚΟΝ Ι.Κ.Ε. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;;;;30;;BTx30(BLIST3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565871;GRC Simvastatin ΦΕΡΑΚΟΝ Ι.Κ.Ε. film-coated tablet 40mg/;;;;PRIZELIP F.C.TAB 40MG/TAB;;C10AA01;Simvastatin;10221000;film-coated tablet;;ΦΕΡΑΚΟΝ Ι.Κ.Ε.;;DOC PHARMA ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. DOC PHARMA AE;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4109;ARSTATIN F.C.TAB 20MG/TAB BTx30(BLIST3x10);;;;;4110;255240203;255240203;GRC Simvastatin DOC PHARMA AE film-coated tablet 30 x 20mg/;GRC Simvastatin DOC PHARMA AE film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;100;;;30;;BTx30(3BLISTx10)PVC/;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565872;GRC Simvastatin DOC PHARMA AE film-coated tablet 20mg/;;;;ARSTATIN F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;DOC PHARMA AE;;DOC PHARMA ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. DOC PHARMA AE;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4110;ARSTATIN F.C.TAB 40MG/TAB BTx30(3BLISTx10)PVC/;;;;;4644;262290103;262290103;GRC Simvastatin DOC PHARMA AE film-coated tablet 30 x 40mg/;GRC Simvastatin DOC PHARMA AE film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;10;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565873;GRC Simvastatin DOC PHARMA AE film-coated tablet 40mg/;;;;ARSTATIN F.C.TAB 40MG/TAB;;C10AA01;Simvastatin;10221000;film-coated tablet;;DOC PHARMA AE;;BIORESPOND ΕΤΑΙΡΕΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ Δ.Τ. BIORESPOND Ε.Π.Ε.;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4644;TREMITAL F.C.TAB 40MG/TAB BTx30 (BLIST 3x10);;;;;4645;262300102;262300102;GRC Simvastatin BIORESPOND Ε.Π.Ε. film-coated tablet 30 x 40mg/;GRC Simvastatin BIORESPOND Ε.Π.Ε. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;14;;;20;;BTx20 (BLIST 2x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565874;GRC Simvastatin BIORESPOND Ε.Π.Ε. film-coated tablet 40mg/;;;;TREMITAL F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;BIORESPOND Ε.Π.Ε.;;HEREMCO ΦΑΡΜΑΚΑΠΟΘΗΚΗ Μ,Ε,Π,Ε, Δ,Τ, HEREMCO Μ,Ε,Π,;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4645;NEZATIN F.C.TAB 40MG/TAB BTx20 (BLIST 2x10);;;;;4687;262710102;262710102;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 20 x 40mg/;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 20 x 40mg/;;;;;20;;20;;;;;;20;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;20;;;56565875;GRC Simvastatin HEREMCO Μ.Ε.Π.Ε. film-coated tablet 40mg/;;;;NEZATIN F.C.TAB 40MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;HEREMCO Μ.Ε.Π.Ε.;;PLA ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. PLA PHARMACEUTICALS A.E.;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
4687;RAVOSTAN F.C.TAB 20MG/TAB BTx30 (BLIST 3x10);;;;;4688;262710202;262710202;GRC Simvastatin PLA PHARMACEUTICALS A.E. film-coated tablet 30 x 20mg/;GRC Simvastatin PLA PHARMACEUTICALS A.E. film-coated tablet 30 x 20mg/;;;;;30;;30;;;;;;28;;;30;;BTx30 (BLIST 3x10);;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565876;GRC Simvastatin PLA PHARMACEUTICALS A.E. film-coated tablet 20mg/;;;;RAVOSTAN F.C.TAB 20MG/TAB ;;C10AA01;Simvastatin;10221000;film-coated tablet;;PLA PHARMACEUTICALS A.E.;;PLA ΦΑΡΜΑΚΕΥΤΙΚΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ Δ.Τ. PLA PHARMACEUTICALS A.E.;;GRC;Simvastatin film-coated tablet 20mg/;;Simvastatin film-coated tablet 20mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;20;mg;;1;tablet;15054000;20;mg;;;;;;;40MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 20mg/;;;;;;;;;;;;oral;simvastatine oral 20mg/;;;;;;;;;;;;;;;;;;;;;;
4688;RAVOSTAN F.C.TAB 40MG/TAB BTx30 (BLIST 3x10);;;;;5216;268360204;268360204;GRC Simvastatin PLA PHARMACEUTICALS A.E. film-coated tablet 30 x 40mg/;GRC Simvastatin PLA PHARMACEUTICALS A.E. film-coated tablet 30 x 40mg/;;;;;30;;30;;;;;;30;;;30;;BTx30 [Κυψέλες;;;10221000;film-coated tablet;F.C.TAB;ΔΙΣΚΙΑ ΕΠΙΚΑΛ;15054000;tablet;;;;;30;;;56565877;GRC Simvastatin PLA PHARMACEUTICALS A.E. film-coated tablet 40mg/;;;;RAVOSTAN F.C.TAB 40MG/TAB;;C10AA01;Simvastatin;10221000;film-coated tablet;;PLA PHARMACEUTICALS A.E.;;Α, ΧΑΤΖΗΑΝΤΩΝΟΓΛΟΥ-VELTIPHARM ΕΠΕ Δ,Τ, VELTIPHARM;;GRC;Simvastatin film-coated tablet 40mg/;;Simvastatin film-coated tablet 40mg/;;10221000;film-coated tablet;;;;F.C.TAB;;;15054000;tablet;;;20053000;oral use;;;;;;;100000091786;PAI;100000091786;Simvastatin;;100000091786;simvastatine;;;79902639;;;;;;;;;;;;;;40;mg;;1;tablet;15054000;40;mg;;;;;;;20MG/TAB;;;;;;;;;;;;;;;;;;;;;;;;;simvastatine oral 40mg/;;;;;;;;;;;;oral;simvastatine oral 40mg/;;;;;;;;;;;;;;;;;;;;;;
